index,user_id,item_id,event_type,watch_seconds,timestamp,age,gender,region,content_type,genre
2242,u177,i232,play,1202,2025-01-28 01:13:00,41,F,Bandung,microdrama,romance
2243,u35,i190,pause,86,2025-01-28 01:29:00,43,F,Jakarta,movie,thriller
2244,u83,i182,skip,8,2025-01-28 01:43:00,25,M,Yogyakarta,movie,romance
2245,u2,i163,play,138,2025-01-28 01:54:00,19,M,Denpasar,tv,kids
2246,u110,i197,pause,261,2025-01-28 02:02:00,46,F,Yogyakarta,microdrama,comedy
2247,u90,i161,like,3552,2025-01-28 02:14:00,40,M,Denpasar,series,anime
2248,u78,i191,play,2557,2025-01-28 02:22:00,45,M,Jakarta,microdrama,romance
2249,u208,i66,save,40,2025-01-28 02:36:00,28,F,Yogyakarta,series,anime
2250,u118,i241,play,447,2025-01-28 04:04:00,26,M,Surabaya,movie,action
2251,u48,i67,pause,244,2025-01-28 04:13:00,23,F,Yogyakarta,microdrama,romance
2252,u129,i87,play,3455,2025-01-28 04:39:00,20,F,Yogyakarta,movie,family
2253,u55,i19,play,974,2025-01-28 04:47:00,37,M,Makassar,movie,romance
2254,u69,i234,play,2107,2025-01-28 05:03:00,33,F,Makassar,series,anime
2255,u101,i186,pause,85,2025-01-28 05:41:00,43,F,Denpasar,series,thriller
2256,u91,i43,play,2760,2025-01-28 05:45:00,38,F,Surabaya,tv,kids
2257,u89,i16,save,82,2025-01-28 05:50:00,39,M,Denpasar,movie,romance
2258,u112,i125,play,2083,2025-01-28 06:20:00,32,F,Jakarta,series,thriller
2259,u117,i108,play,977,2025-01-28 06:23:00,20,M,Medan,series,anime
2260,u61,i45,pause,185,2025-01-28 06:25:00,35,M,Makassar,movie,family
2261,u44,i184,play,996,2025-01-28 06:36:00,47,F,Surabaya,series,drama
2262,u142,i188,complete,204,2025-01-28 06:57:00,53,F,Jakarta,movie,family
2263,u98,i126,play,2467,2025-01-28 07:04:00,20,M,Yogyakarta,movie,family
2264,u38,i159,skip,11,2025-01-28 07:38:00,32,F,Surabaya,movie,romance
2265,u42,i192,play,1754,2025-01-28 07:46:00,50,M,Medan,series,family
2266,u51,i50,like,2021,2025-01-28 08:46:00,29,F,Makassar,movie,family
2267,u149,i191,complete,267,2025-01-28 08:46:00,22,M,Yogyakarta,microdrama,romance
2268,u93,i244,complete,1609,2025-01-28 08:50:00,43,M,Medan,movie,family
2269,u138,i184,play,3072,2025-01-28 09:07:00,36,F,Yogyakarta,series,drama
2270,u101,i39,skip,7,2025-01-28 09:07:00,43,F,Denpasar,series,thriller
2271,u72,i99,play,3455,2025-01-28 09:18:00,20,M,Makassar,series,thriller
2272,u16,i203,play,1160,2025-01-28 09:18:00,22,M,Denpasar,series,drama
2273,u29,i201,play,245,2025-01-28 09:22:00,52,M,Medan,series,anime
2274,u35,i18,pause,281,2025-01-28 10:27:00,43,F,Jakarta,movie,romance
2275,u65,i79,complete,2628,2025-01-28 10:32:00,46,F,Medan,series,thriller
2276,u142,i26,complete,2934,2025-01-28 10:36:00,53,F,Jakarta,movie,action
2277,u35,i48,play,2177,2025-01-28 10:38:00,43,F,Jakarta,movie,family
2278,u169,i13,play,879,2025-01-28 10:49:00,37,F,Surabaya,movie,romance
2279,u93,i199,save,72,2025-01-28 11:34:00,43,M,Medan,movie,comedy
2280,u2,i119,play,449,2025-01-28 11:57:00,19,M,Denpasar,series,anime
2281,u181,i172,play,1127,2025-01-28 12:21:00,55,M,Makassar,movie,romance
2282,u93,i58,complete,1394,2025-01-28 12:24:00,43,M,Medan,series,anime
2283,u28,i70,play,1480,2025-01-28 12:45:00,18,F,Surabaya,microdrama,thriller
2284,u30,i159,play,2592,2025-01-28 13:09:00,38,M,Medan,movie,romance
2285,u31,i88,play,2833,2025-01-28 13:12:00,23,F,Surabaya,tv,kids
2286,u84,i95,play,615,2025-01-28 13:36:00,30,M,Jakarta,series,anime
2287,u126,i159,play,2420,2025-01-28 14:19:00,28,F,Jakarta,movie,romance
2288,u178,i58,play,982,2025-01-28 14:27:00,26,F,Bandung,series,anime
2289,u212,i219,pause,288,2025-01-28 14:50:00,54,M,Makassar,series,romance
2290,u126,i254,play,1903,2025-01-28 14:59:00,28,F,Jakarta,movie,action
2291,u154,i210,complete,2818,2025-01-28 16:10:00,20,F,Jakarta,series,drama
2292,u151,i180,play,1095,2025-01-28 16:16:00,27,F,Bandung,series,drama
2293,u1,i124,play,555,2025-01-28 16:22:00,55,F,Bandung,series,anime
2294,u116,i10,play,1254,2025-01-28 16:50:00,39,F,Medan,series,thriller
2295,u77,i187,play,1252,2025-01-28 17:02:00,25,F,Jakarta,movie,comedy
2296,u207,i229,play,805,2025-01-28 17:08:00,39,F,Medan,series,thriller
2297,u51,i128,play,2413,2025-01-28 17:11:00,29,F,Makassar,series,drama
2298,u140,i131,play,2073,2025-01-28 18:12:00,34,F,Makassar,movie,comedy
2299,u110,i167,play,196,2025-01-28 18:28:00,46,F,Yogyakarta,series,family
2300,u109,i133,play,1998,2025-01-28 19:06:00,38,F,Medan,series,anime
2301,u4,i112,complete,1529,2025-01-28 19:52:00,41,F,Medan,movie,family
2302,u156,i189,like,1047,2025-01-28 20:19:00,21,M,Makassar,series,thriller
2303,u18,i257,play,3231,2025-01-28 20:49:00,43,F,Surabaya,microdrama,romance
2304,u163,i251,play,159,2025-01-28 20:52:00,55,F,Surabaya,series,romance
2305,u185,i47,play,485,2025-01-28 21:01:00,55,F,Yogyakarta,movie,family
2306,u172,i252,pause,206,2025-01-28 21:05:00,41,F,Medan,series,drama
2307,u65,i188,complete,746,2025-01-28 21:29:00,46,F,Medan,movie,family
2308,u5,i30,play,1880,2025-01-28 21:46:00,17,M,Jakarta,movie,action
2309,u206,i137,play,300,2025-01-28 21:49:00,29,F,Denpasar,series,thriller
2310,u100,i240,pause,285,2025-01-28 22:13:00,37,M,Yogyakarta,microdrama,comedy
2311,u43,i143,complete,1436,2025-01-28 22:16:00,36,M,Jakarta,series,family
2312,u219,i94,pause,83,2025-01-28 22:45:00,44,F,Makassar,series,romance
2313,u107,i27,play,1239,2025-01-28 23:25:00,43,M,Surabaya,movie,action
2314,u187,i64,complete,2957,2025-01-29 00:25:00,18,F,Medan,series,anime
2315,u62,i223,pause,273,2025-01-29 00:51:00,54,M,Jakarta,series,drama
2316,u214,i100,play,1180,2025-01-29 00:59:00,24,F,Medan,series,thriller
2317,u96,i128,play,710,2025-01-29 01:05:00,39,M,Jakarta,series,drama
2318,u152,i68,play,2623,2025-01-29 01:16:00,47,M,Jakarta,microdrama,drama
2319,u113,i32,skip,8,2025-01-29 01:22:00,17,F,Bandung,movie,action
2320,u209,i89,complete,3583,2025-01-29 01:47:00,23,F,Surabaya,series,romance
2321,u148,i99,play,1158,2025-01-29 02:05:00,26,M,Makassar,series,thriller
2322,u101,i15,like,2488,2025-01-29 02:08:00,43,F,Denpasar,movie,romance
2323,u128,i148,play,1025,2025-01-29 02:14:00,17,F,Yogyakarta,series,romance
2324,u8,i104,play,1166,2025-01-29 02:32:00,41,M,Yogyakarta,movie,action
2325,u79,i231,play,1810,2025-01-29 02:47:00,31,M,Jakarta,series,drama
2326,u66,i140,play,3465,2025-01-29 03:02:00,21,F,Medan,series,drama
2327,u179,i17,play,2657,2025-01-29 03:21:00,21,M,Jakarta,movie,romance
2328,u128,i64,like,1099,2025-01-29 03:43:00,17,F,Yogyakarta,series,anime
2329,u145,i191,complete,803,2025-01-29 03:46:00,44,F,Denpasar,microdrama,romance
2330,u202,i137,complete,1646,2025-01-29 04:31:00,46,F,Denpasar,series,thriller
2331,u26,i147,skip,28,2025-01-29 04:41:00,44,F,Medan,series,romance
2332,u26,i3,save,45,2025-01-29 04:47:00,44,F,Medan,series,drama
2333,u195,i181,play,398,2025-01-29 04:49:00,17,M,Makassar,movie,family
2334,u7,i191,play,2152,2025-01-29 05:09:00,39,F,Yogyakarta,microdrama,romance
2335,u117,i80,complete,186,2025-01-29 05:11:00,20,M,Medan,series,anime
2336,u214,i250,pause,219,2025-01-29 05:19:00,24,F,Medan,movie,family
2337,u19,i165,play,842,2025-01-29 06:11:00,49,F,Makassar,movie,romance
2338,u106,i143,play,3192,2025-01-29 06:11:00,53,F,Jakarta,series,family
2339,u108,i234,pause,273,2025-01-29 06:13:00,44,M,Bandung,series,anime
2340,u72,i219,skip,34,2025-01-29 06:18:00,20,M,Makassar,series,romance
2341,u87,i87,play,226,2025-01-29 06:24:00,42,F,Bandung,movie,family
2342,u164,i242,play,3478,2025-01-29 06:34:00,37,M,Denpasar,movie,comedy
2343,u166,i132,play,2410,2025-01-29 06:36:00,19,M,Bandung,movie,action
2344,u160,i230,play,1255,2025-01-29 06:41:00,51,F,Medan,series,drama
2345,u205,i192,play,1177,2025-01-29 06:56:00,28,M,Surabaya,series,family
2346,u202,i47,play,1008,2025-01-29 07:10:00,46,F,Denpasar,movie,family
2347,u134,i117,play,2143,2025-01-29 07:17:00,47,M,Denpasar,movie,romance
2348,u172,i74,play,3545,2025-01-29 08:12:00,41,F,Medan,microdrama,romance
2349,u218,i232,play,2502,2025-01-29 08:36:00,41,F,Medan,microdrama,romance
2350,u150,i46,pause,207,2025-01-29 09:01:00,47,F,Makassar,movie,family
2351,u90,i49,save,179,2025-01-29 09:01:00,40,M,Denpasar,movie,family
2352,u142,i214,play,3187,2025-01-29 09:15:00,53,F,Jakarta,microdrama,romance
2353,u66,i150,play,2244,2025-01-29 09:47:00,21,F,Medan,microdrama,comedy
2354,u68,i222,play,1541,2025-01-29 10:13:00,38,M,Denpasar,tv,kids
2355,u140,i170,skip,9,2025-01-29 10:24:00,34,F,Makassar,microdrama,romance
2356,u123,i181,skip,14,2025-01-29 10:52:00,50,M,Makassar,movie,family
2357,u107,i171,skip,23,2025-01-29 11:13:00,43,M,Surabaya,movie,action
2358,u134,i103,complete,3184,2025-01-29 11:23:00,47,M,Denpasar,movie,romance
2359,u72,i166,play,2327,2025-01-29 11:58:00,20,M,Makassar,series,anime
2360,u140,i16,complete,2391,2025-01-29 12:18:00,34,F,Makassar,movie,romance
2361,u142,i10,play,1534,2025-01-29 12:25:00,53,F,Jakarta,series,thriller
2362,u118,i227,complete,2700,2025-01-29 12:52:00,26,M,Surabaya,series,thriller
2363,u14,i57,pause,191,2025-01-29 13:17:00,35,F,Jakarta,series,family
2364,u187,i115,skip,38,2025-01-29 13:25:00,18,F,Medan,series,family
2365,u153,i127,play,3133,2025-01-29 13:40:00,27,F,Makassar,series,drama
2366,u36,i231,play,1920,2025-01-29 13:50:00,21,M,Denpasar,series,drama
2367,u9,i74,play,1171,2025-01-29 14:00:00,45,F,Surabaya,microdrama,romance
2368,u36,i16,skip,10,2025-01-29 14:05:00,21,M,Denpasar,movie,romance
2369,u148,i94,play,129,2025-01-29 14:09:00,26,M,Makassar,series,romance
2370,u210,i28,play,1212,2025-01-29 14:30:00,42,F,Surabaya,movie,action
2371,u220,i120,play,990,2025-01-29 15:04:00,36,M,Makassar,microdrama,thriller
2372,u69,i101,skip,27,2025-01-29 15:08:00,33,F,Makassar,movie,family
2373,u158,i39,like,831,2025-01-29 15:13:00,50,M,Jakarta,series,thriller
2374,u151,i192,complete,1655,2025-01-29 15:42:00,27,F,Bandung,series,family
2375,u68,i116,skip,17,2025-01-29 15:56:00,38,M,Denpasar,series,thriller
2376,u117,i173,skip,30,2025-01-29 16:10:00,20,M,Medan,series,anime
2377,u194,i235,pause,75,2025-01-29 16:15:00,38,M,Jakarta,microdrama,romance
2378,u188,i243,like,471,2025-01-29 16:43:00,36,M,Bandung,tv,kids
2379,u147,i243,complete,1863,2025-01-29 17:55:00,22,F,Surabaya,tv,kids
2380,u184,i50,play,3117,2025-01-29 18:31:00,25,F,Surabaya,movie,family
2381,u55,i236,skip,31,2025-01-29 18:45:00,37,M,Makassar,tv,comedy
2382,u14,i133,complete,3328,2025-01-29 19:11:00,35,F,Jakarta,series,anime
2383,u163,i134,like,1798,2025-01-29 19:14:00,55,F,Surabaya,microdrama,drama
2384,u117,i96,play,205,2025-01-29 19:32:00,20,M,Medan,series,drama
2385,u30,i178,pause,65,2025-01-29 19:59:00,38,M,Medan,movie,drama
2386,u90,i225,complete,3532,2025-01-29 20:51:00,40,M,Denpasar,series,drama
2387,u107,i75,save,108,2025-01-29 20:52:00,43,M,Surabaya,microdrama,romance
2388,u146,i92,play,726,2025-01-29 21:05:00,35,M,Makassar,series,romance
2389,u77,i28,skip,30,2025-01-29 21:35:00,25,F,Jakarta,movie,action
2390,u12,i60,pause,68,2025-01-29 21:46:00,29,M,Denpasar,series,anime
2391,u38,i126,play,2069,2025-01-29 21:59:00,32,F,Surabaya,movie,family
2392,u104,i128,play,2504,2025-01-29 22:19:00,16,M,Denpasar,series,drama
2393,u61,i135,play,2913,2025-01-29 22:29:00,35,M,Makassar,movie,romance
2394,u161,i136,pause,230,2025-01-29 22:39:00,25,F,Yogyakarta,movie,action
2395,u33,i223,play,2172,2025-01-29 23:09:00,47,M,Surabaya,series,drama
2396,u120,i167,complete,2164,2025-01-29 23:47:00,42,M,Surabaya,series,family
2397,u8,i40,save,110,2025-01-29 23:51:00,41,M,Yogyakarta,series,thriller
2398,u92,i7,play,857,2025-01-30 00:09:00,22,F,Medan,series,romance
2399,u122,i99,skip,39,2025-01-30 00:18:00,42,F,Denpasar,series,thriller
2400,u20,i37,play,1304,2025-01-30 01:04:00,24,F,Denpasar,series,thriller
2401,u21,i247,play,261,2025-01-30 01:28:00,19,M,Bandung,microdrama,comedy
2402,u62,i129,complete,827,2025-01-30 01:42:00,54,M,Jakarta,series,thriller
2403,u103,i113,play,526,2025-01-30 01:46:00,43,F,Denpasar,movie,romance
2404,u132,i42,skip,15,2025-01-30 01:59:00,42,F,Makassar,tv,kids
2405,u10,i181,like,3540,2025-01-30 02:14:00,49,F,Bandung,movie,family
2406,u165,i187,pause,270,2025-01-30 02:23:00,20,M,Makassar,movie,comedy
2407,u70,i128,play,3469,2025-01-30 02:30:00,22,M,Yogyakarta,series,drama
2408,u56,i83,play,2907,2025-01-30 02:38:00,41,F,Makassar,movie,romance
2409,u184,i99,play,768,2025-01-30 02:46:00,25,F,Surabaya,series,thriller
2410,u129,i187,play,577,2025-01-30 02:51:00,20,F,Yogyakarta,movie,comedy
2411,u103,i23,play,486,2025-01-30 03:11:00,43,F,Denpasar,movie,romance
2412,u9,i106,skip,12,2025-01-30 03:29:00,45,F,Surabaya,movie,action
2413,u64,i98,skip,9,2025-01-30 03:31:00,53,F,Jakarta,tv,kids
2414,u75,i118,play,1324,2025-01-30 03:59:00,25,F,Yogyakarta,movie,action
2415,u115,i216,pause,99,2025-01-30 04:00:00,30,M,Surabaya,microdrama,comedy
2416,u180,i73,play,1369,2025-01-30 04:10:00,37,M,Makassar,microdrama,comedy
2417,u109,i41,like,2409,2025-01-30 04:20:00,38,F,Medan,tv,kids
2418,u111,i35,complete,292,2025-01-30 04:34:00,31,M,Medan,series,thriller
2419,u112,i31,like,852,2025-01-30 04:44:00,32,F,Jakarta,movie,action
2420,u141,i144,play,2240,2025-01-30 04:57:00,24,F,Medan,movie,family
2421,u127,i234,play,1911,2025-01-30 05:02:00,25,F,Yogyakarta,series,anime
2422,u53,i198,play,3055,2025-01-30 05:41:00,17,M,Denpasar,microdrama,comedy
2423,u38,i165,play,3211,2025-01-30 06:28:00,32,F,Surabaya,movie,romance
2424,u148,i173,play,2719,2025-01-30 06:56:00,26,M,Makassar,series,anime
2425,u184,i136,play,1683,2025-01-30 07:25:00,25,F,Surabaya,movie,action
2426,u15,i49,complete,223,2025-01-30 07:46:00,25,F,Bandung,movie,family
2427,u32,i47,play,1721,2025-01-30 07:47:00,31,F,Surabaya,movie,family
2428,u142,i134,pause,172,2025-01-30 08:12:00,53,F,Jakarta,microdrama,drama
2429,u198,i124,play,463,2025-01-30 08:22:00,40,F,Surabaya,series,anime
2430,u109,i9,play,312,2025-01-30 08:28:00,38,F,Medan,series,drama
2431,u177,i77,play,2252,2025-01-30 09:09:00,41,F,Bandung,movie,romance
2432,u175,i55,play,3182,2025-01-30 10:08:00,43,M,Surabaya,movie,comedy
2433,u165,i54,play,1173,2025-01-30 10:13:00,20,M,Makassar,movie,comedy
2434,u176,i23,pause,86,2025-01-30 10:29:00,55,F,Yogyakarta,movie,romance
2435,u155,i73,complete,1297,2025-01-30 10:35:00,40,F,Medan,microdrama,comedy
2436,u33,i219,play,963,2025-01-30 11:25:00,47,M,Surabaya,series,romance
2437,u187,i96,play,3555,2025-01-30 11:28:00,18,F,Medan,series,drama
2438,u127,i224,skip,18,2025-01-30 12:08:00,25,F,Yogyakarta,series,family
2439,u184,i216,play,346,2025-01-30 12:19:00,25,F,Surabaya,microdrama,comedy
2440,u62,i219,play,1289,2025-01-30 12:26:00,54,M,Jakarta,series,romance
2441,u149,i91,pause,97,2025-01-30 12:28:00,22,M,Yogyakarta,series,anime
2442,u12,i5,play,1764,2025-01-30 12:33:00,29,M,Denpasar,series,drama
2443,u11,i152,play,2168,2025-01-30 12:47:00,24,F,Makassar,series,romance
2444,u97,i149,complete,353,2025-01-30 12:58:00,53,M,Denpasar,movie,action
2445,u29,i24,skip,20,2025-01-30 13:04:00,52,M,Medan,movie,comedy
2446,u32,i174,pause,99,2025-01-30 13:20:00,31,F,Surabaya,series,romance
2447,u45,i74,pause,79,2025-01-30 13:36:00,28,F,Medan,microdrama,romance
2448,u111,i113,like,765,2025-01-30 13:44:00,31,M,Medan,movie,romance
2449,u91,i247,play,331,2025-01-30 14:15:00,38,F,Surabaya,microdrama,comedy
2450,u152,i18,like,2592,2025-01-30 14:21:00,47,M,Jakarta,movie,romance
2451,u57,i221,play,1921,2025-01-30 14:24:00,26,M,Yogyakarta,series,thriller
2452,u109,i164,skip,25,2025-01-30 14:30:00,38,F,Medan,series,anime
2453,u128,i246,pause,87,2025-01-30 14:30:00,17,F,Yogyakarta,movie,comedy
2454,u117,i64,play,3554,2025-01-30 14:33:00,20,M,Medan,series,anime
2455,u130,i47,skip,16,2025-01-30 15:26:00,29,M,Yogyakarta,movie,family
2456,u66,i53,skip,9,2025-01-30 15:27:00,21,F,Medan,tv,comedy
2457,u17,i83,play,2439,2025-01-30 15:59:00,42,F,Yogyakarta,movie,romance
2458,u39,i144,save,62,2025-01-30 16:54:00,30,F,Medan,movie,family
2459,u138,i170,skip,17,2025-01-30 17:15:00,36,F,Yogyakarta,microdrama,romance
2460,u17,i45,play,1474,2025-01-30 17:43:00,42,F,Yogyakarta,movie,family
2461,u69,i207,play,3242,2025-01-30 17:48:00,33,F,Makassar,series,anime
2462,u59,i218,complete,3227,2025-01-30 18:27:00,37,F,Makassar,series,anime
2463,u189,i211,pause,186,2025-01-30 18:46:00,26,M,Makassar,microdrama,comedy
2464,u155,i51,skip,7,2025-01-30 18:52:00,40,F,Medan,series,kids
2465,u69,i179,play,3418,2025-01-30 19:26:00,33,F,Makassar,microdrama,comedy
2466,u117,i72,save,163,2025-01-30 19:31:00,20,M,Medan,microdrama,comedy
2467,u66,i32,play,730,2025-01-30 19:32:00,21,F,Medan,movie,action
2468,u18,i125,pause,181,2025-01-30 20:14:00,43,F,Surabaya,series,thriller
2469,u82,i56,play,936,2025-01-30 20:26:00,35,F,Medan,movie,drama
2470,u135,i135,play,1742,2025-01-30 20:30:00,32,M,Denpasar,movie,romance
2471,u21,i31,skip,7,2025-01-30 20:34:00,19,M,Bandung,movie,action
2472,u117,i6,play,476,2025-01-30 20:45:00,20,M,Medan,series,romance
2473,u145,i241,pause,65,2025-01-30 21:07:00,44,F,Denpasar,movie,action
2474,u195,i249,complete,880,2025-01-30 21:11:00,17,M,Makassar,movie,romance
2475,u47,i228,play,2269,2025-01-30 21:16:00,28,M,Makassar,movie,romance
2476,u175,i22,pause,295,2025-01-30 21:22:00,43,M,Surabaya,movie,drama
2477,u153,i51,play,3499,2025-01-30 21:23:00,27,F,Makassar,series,kids
2478,u189,i106,play,3085,2025-01-30 21:46:00,26,M,Makassar,movie,action
2479,u179,i250,pause,156,2025-01-30 21:52:00,21,M,Jakarta,movie,family
2480,u157,i9,pause,153,2025-01-30 22:07:00,48,M,Bandung,series,drama
2481,u3,i231,play,744,2025-01-30 22:24:00,15,F,Surabaya,series,drama
2482,u22,i215,complete,3596,2025-01-30 23:39:00,21,M,Bandung,series,romance
2483,u104,i150,play,1995,2025-01-31 00:02:00,16,M,Denpasar,microdrama,comedy
2484,u74,i244,save,44,2025-01-31 00:04:00,41,F,Surabaya,movie,family
2485,u106,i232,skip,37,2025-01-31 00:14:00,53,F,Jakarta,microdrama,romance
2486,u61,i132,like,198,2025-01-31 00:17:00,35,M,Makassar,movie,action
2487,u72,i241,play,2508,2025-01-31 00:32:00,20,M,Makassar,movie,action
2488,u88,i29,play,365,2025-01-31 01:43:00,19,F,Yogyakarta,movie,action
2489,u34,i188,complete,900,2025-01-31 01:51:00,46,M,Medan,movie,family
2490,u40,i191,play,2113,2025-01-31 01:58:00,20,F,Denpasar,microdrama,romance
2491,u11,i188,complete,1245,2025-01-31 02:46:00,24,F,Makassar,movie,family
2492,u151,i178,play,2898,2025-01-31 03:12:00,27,F,Bandung,movie,drama
2493,u137,i56,save,175,2025-01-31 03:21:00,54,M,Jakarta,movie,drama
2494,u2,i209,play,158,2025-01-31 03:22:00,19,M,Denpasar,movie,family
2495,u41,i211,play,2250,2025-01-31 04:26:00,37,M,Medan,microdrama,comedy
2496,u54,i124,save,105,2025-01-31 05:15:00,25,F,Jakarta,series,anime
2497,u56,i212,play,1244,2025-01-31 05:40:00,41,F,Makassar,series,drama
2498,u147,i119,complete,1353,2025-01-31 05:47:00,22,F,Surabaya,series,anime
2499,u72,i232,like,2272,2025-01-31 06:08:00,20,M,Makassar,microdrama,romance
2500,u140,i179,like,778,2025-01-31 06:12:00,34,F,Makassar,microdrama,comedy
2501,u136,i163,play,1884,2025-01-31 06:55:00,54,M,Medan,tv,kids
2502,u68,i17,complete,3552,2025-01-31 06:58:00,38,M,Denpasar,movie,romance
2503,u4,i91,play,3058,2025-01-31 07:22:00,41,F,Medan,series,anime
2504,u47,i114,play,2199,2025-01-31 07:23:00,28,M,Makassar,series,thriller
2505,u80,i49,play,2911,2025-01-31 07:45:00,16,F,Jakarta,movie,family
2506,u126,i194,skip,22,2025-01-31 07:55:00,28,F,Jakarta,series,family
2507,u59,i20,play,2507,2025-01-31 08:05:00,37,F,Makassar,movie,romance
2508,u29,i36,play,254,2025-01-31 08:40:00,52,M,Medan,series,thriller
2509,u185,i23,skip,25,2025-01-31 08:50:00,55,F,Yogyakarta,movie,romance
2510,u101,i106,like,1184,2025-01-31 08:57:00,43,F,Denpasar,movie,action
2511,u194,i210,pause,88,2025-01-31 09:02:00,38,M,Jakarta,series,drama
2512,u180,i37,play,3181,2025-01-31 09:06:00,37,M,Makassar,series,thriller
2513,u46,i90,pause,242,2025-01-31 09:11:00,40,M,Bandung,movie,thriller
2514,u95,i21,play,3361,2025-01-31 09:28:00,30,M,Surabaya,movie,romance
2515,u115,i6,pause,125,2025-01-31 09:29:00,30,M,Surabaya,series,romance
2516,u170,i56,play,2930,2025-01-31 09:34:00,54,M,Surabaya,movie,drama
2517,u32,i217,skip,18,2025-01-31 09:50:00,31,F,Surabaya,series,thriller
2518,u112,i42,play,3438,2025-01-31 09:57:00,32,F,Jakarta,tv,kids
2519,u155,i76,skip,15,2025-01-31 10:17:00,40,F,Medan,movie,thriller
2520,u108,i47,complete,2542,2025-01-31 10:31:00,44,M,Bandung,movie,family
2521,u9,i83,pause,125,2025-01-31 10:33:00,45,F,Surabaya,movie,romance
2522,u93,i96,play,3357,2025-01-31 10:39:00,43,M,Medan,series,drama
2523,u154,i132,play,595,2025-01-31 11:03:00,20,F,Jakarta,movie,action
2524,u204,i103,play,221,2025-01-31 11:04:00,35,F,Jakarta,movie,romance
2525,u212,i149,play,550,2025-01-31 11:13:00,54,M,Makassar,movie,action
2526,u49,i64,complete,3559,2025-01-31 11:20:00,47,F,Denpasar,series,anime
2527,u209,i218,skip,38,2025-01-31 12:04:00,23,F,Surabaya,series,anime
2528,u139,i167,like,2528,2025-01-31 12:15:00,25,M,Surabaya,series,family
2529,u22,i8,play,2719,2025-01-31 12:21:00,21,M,Bandung,series,drama
2530,u47,i179,like,982,2025-01-31 12:22:00,28,M,Makassar,microdrama,comedy
2531,u67,i195,play,3430,2025-01-31 12:36:00,39,F,Denpasar,tv,kids
2532,u148,i113,pause,211,2025-01-31 13:12:00,26,M,Makassar,movie,romance
2533,u156,i123,play,606,2025-01-31 13:22:00,21,M,Makassar,microdrama,romance
2534,u99,i144,play,2958,2025-01-31 13:28:00,53,F,Surabaya,movie,family
2535,u92,i162,pause,99,2025-01-31 13:29:00,22,F,Medan,series,kids
2536,u169,i238,play,3357,2025-01-31 13:53:00,37,F,Surabaya,series,anime
2537,u8,i54,play,2850,2025-01-31 14:13:00,41,M,Yogyakarta,movie,comedy
2538,u159,i231,play,3127,2025-01-31 14:28:00,16,F,Jakarta,series,drama
2539,u10,i84,skip,19,2025-01-31 14:29:00,49,F,Bandung,series,romance
2540,u199,i218,play,3024,2025-01-31 14:57:00,32,F,Jakarta,series,anime
2541,u171,i60,play,406,2025-01-31 15:18:00,22,M,Bandung,series,anime
2542,u54,i219,pause,61,2025-01-31 15:27:00,25,F,Jakarta,series,romance
2543,u65,i199,play,522,2025-01-31 15:28:00,46,F,Medan,movie,comedy
2544,u157,i39,complete,561,2025-01-31 15:45:00,48,M,Bandung,series,thriller
2545,u122,i141,play,2769,2025-01-31 15:54:00,42,F,Denpasar,microdrama,romance
2546,u12,i161,play,1050,2025-01-31 16:35:00,29,M,Denpasar,series,anime
2547,u48,i194,play,2940,2025-01-31 17:14:00,23,F,Yogyakarta,series,family
2548,u82,i88,play,609,2025-01-31 17:27:00,35,F,Medan,tv,kids
2549,u74,i77,save,90,2025-01-31 18:15:00,41,F,Surabaya,movie,romance
2550,u26,i132,play,1646,2025-01-31 18:16:00,44,F,Medan,movie,action
2551,u217,i22,skip,6,2025-01-31 18:25:00,20,F,Medan,movie,drama
2552,u11,i195,play,264,2025-01-31 18:34:00,24,F,Makassar,tv,kids
2553,u90,i250,skip,30,2025-01-31 19:09:00,40,M,Denpasar,movie,family
2554,u196,i151,skip,20,2025-01-31 19:11:00,16,M,Medan,movie,family
2555,u137,i191,play,1200,2025-01-31 19:33:00,54,M,Jakarta,microdrama,romance
2556,u217,i179,complete,1556,2025-01-31 19:44:00,20,F,Medan,microdrama,comedy
2557,u2,i206,play,147,2025-01-31 20:00:00,19,M,Denpasar,microdrama,romance
2558,u105,i259,play,1449,2025-01-31 20:13:00,34,F,Yogyakarta,movie,action
2559,u160,i160,like,834,2025-01-31 20:13:00,51,F,Medan,microdrama,thriller
2560,u207,i237,pause,217,2025-01-31 20:16:00,39,F,Medan,tv,kids
2561,u217,i255,play,1540,2025-01-31 20:25:00,20,F,Medan,tv,kids
2562,u196,i204,play,2881,2025-01-31 20:59:00,16,M,Medan,movie,romance
2563,u107,i259,play,2982,2025-01-31 21:05:00,43,M,Surabaya,movie,action
2564,u3,i38,complete,1967,2025-01-31 21:50:00,15,F,Surabaya,series,thriller
2565,u145,i73,play,1472,2025-01-31 22:09:00,44,F,Denpasar,microdrama,comedy
2566,u204,i31,like,2730,2025-01-31 22:21:00,35,F,Jakarta,movie,action
2567,u207,i213,play,2898,2025-01-31 22:23:00,39,F,Medan,series,romance
2568,u209,i21,complete,382,2025-01-31 22:38:00,23,F,Surabaya,movie,romance
2569,u182,i204,play,3364,2025-01-31 22:44:00,39,M,Yogyakarta,movie,romance
2570,u104,i68,save,86,2025-01-31 23:29:00,16,M,Denpasar,microdrama,drama
2571,u139,i250,play,1216,2025-01-31 23:31:00,25,M,Surabaya,movie,family
